GPS Time,Device Time,Longitude,Latitude,GPS Speed (Meters/second),Horizontal Dilution of Precision,Altitude,Bearing,G(x),G(y),G(z),G(calibrated),Timing Advance(°),Fuel Remaining (Calculated from vehicle profile)(%),Engine Load(%),Engine Load(Absolute)(%),Kilometers Per Litre(Instant)(kpl),Kilometers Per Litre(Long Term Average)(kpl),Litres Per 100 Kilometer(Instant)(l/100km),Litres Per 100 Kilometer(Long Term Average)(l/100km),Trip average KPL(kpl),Trip average Litres/100 KM(l/100km),Distance to empty (Estimated)(km),Fuel used (trip)(l),Turbo Pressure Control(psi),Actual engine % torque(%),Drivers demand engine % torque(%),Engine reference torque(Nm),Fuel cost (trip)(cost),CO₂ in g/km (Instantaneous)(g/km),CO₂ in g/km (Average)(g/km),GPS vs OBD Speed difference(km/h),Trip Distance(km),Trip distance (stored in vehicle profile)(km),Distance travelled with MIL/CEL lit(km),Distance travelled since codes cleared(km),Volumetric Efficiency (Calculated)(%),EGR Commanded(%),EGR Error(%),Fuel Rate (direct from ECU)(L/m),Fuel flow rate/minute(cc/min),Fuel flow rate/hour(l/hr),Engine RPM(rpm),GPS Accuracy(m),GPS Altitude(m),GPS Latitude(°),GPS Longitude(°),GPS Bearing(°),GPS Satellites,Fuel Level (From Engine ECU)(%),NOx Post SCR(ppm),NOx Pre SCR(ppm),O2 Sensor1 Equivalence Ratio,O2 Sensor1 Equivalence Ratio(alternate),O2 Sensor2 Equivalence Ratio,O2 Sensor3 Equivalence Ratio,O2 Sensor4 Equivalence Ratio,O2 Sensor5 Equivalence Ratio,O2 Sensor6 Equivalence Ratio,O2 Sensor7 Equivalence Ratio,O2 Sensor8 Equivalence Ratio,O2 Volts Bank 1 sensor 1(V),O2 Volts Bank 1 sensor 2(V),O2 Volts Bank 1 sensor 3(V),O2 Volts Bank 1 sensor 4(V),O2 Volts Bank 2 sensor 1(V),O2 Volts Bank 2 sensor 2(V),Percentage of Idle driving(%),Percentage of Highway driving(%),Percentage of City driving(%),Throttle Position(Manifold)(%),Absolute Throttle Position B(%),Relative Throttle Position(%),Relative Accelerator Pedal Position(%),Fuel pressure(psi),Intake Manifold Pressure(psi),Fuel Rail Pressure(psi),Exhaust Pressure(psi),Turbo Boost & Vacuum Gaugeacuum Gauge(psi),Evap System Vapour Pressure(Pa),Air Fuel Ratio(Commanded)(:1),Air Fuel Ratio(Measured)(:1),Commanded Equivalence Ratio(lambda),Torque(Nm),Engine kW (At the wheels)(kW),Acceleration Sensor(X axis)(g),Acceleration Sensor(Y axis)(g),Acceleration Sensor(Z axis)(g),Acceleration Sensor(Total)(g),Run time since engine start(s),Trip time(whilst moving)(s),Voltage (OBD Adapter)(V),Speed (GPS)(km/h),Speed (OBD)(km/h),Average trip speed(whilst stopped or moving)(km/h),Average trip speed(whilst moving only)(km/h)
Sat Oct 19 18:59:00 GMT+02:00 2019,19-ott-2019 19:11:22.252,13.9040881,42.07672598,0.0,10.6189995,421.0,0.0,2.00961304,0.13499451,9.65652466,0.02573549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sat Oct 19 18:59:00 GMT+02:00 2019,19-ott-2019 19:11:22.674,13.9040881,42.07672598,0.0,10.6189995,421.0,0.0,2.00961304,0.13499451,9.65652466,0.02573549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sat Oct 19 18:59:00 GMT+02:00 2019,19-ott-2019 19:11:23.098,13.9040881,42.07672598,0.0,10.6189995,421.0,0.0,2.00961304,0.13499451,9.65652466,0.02573549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sat Oct 19 18:59:00 GMT+02:00 2019,19-ott-2019 19:11:23.599,13.9040881,42.07672598,0.0,10.6189995,421.0,0.0,2.00961304,0.13499451,9.65652466,0.02573549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sat Oct 19 18:59:00 GMT+02:00 2019,19-ott-2019 19:11:23.882,13.9040881,42.07672598,0.0,10.6189995,421.0,0.0,2.00961304,0.13499451,9.65652466,0.02573549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sat Oct 19 18:59:00 GMT+02:00 2019,19-ott-2019 19:11:24.154,13.9040881,42.07672598,0.0,10.6189995,421.0,0.0,2.00961304,0.13499451,9.65652466,0.02573549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sat Oct 19 18:59:00 GMT+02:00 2019,19-ott-2019 19:11:24.283,13.9040881,42.07672598,0.0,10.6189995,421.0,0.0,2.00961304,0.13499451,9.65652466,0.02573549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sat Oct 19 18:59:00 GMT+02:00 2019,19-ott-2019 19:11:24.401,13.9040881,42.07672598,0.0,10.6189995,421.0,0.0,2.00961304,0.13499451,9.65652466,0.02573549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sat Oct 19 18:59:00 GMT+02:00 2019,19-ott-2019 19:11:24.527,13.9040881,42.07672598,0.0,10.6189995,421.0,0.0,2.00961304,0.13499451,9.65652466,0.02573549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sat Oct 19 18:59:00 GMT+02:00 2019,19-ott-2019 19:11:24.642,13.9040881,42.07672598,0.0,10.6189995,421.0,0.0,2.00961304,0.13499451,9.65652466,0.02573549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sat Oct 19 18:59:00 GMT+02:00 2019,19-ott-2019 19:11:24.761,13.9040881,42.07672598,0.0,10.6189995,421.0,0.0,2.00961304,0.13499451,9.65652466,0.02573549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sat Oct 19 18:59:00 GMT+02:00 2019,19-ott-2019 19:11:24.885,13.9040881,42.07672598,0.0,10.6189995,421.0,0.0,2.00961304,0.13499451,9.65652466,0.02573549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sat Oct 19 18:59:00 GMT+02:00 2019,19-ott-2019 19:11:25.006,13.9040881,42.07672598,0.0,10.6189995,421.0,0.0,2.00961304,0.13499451,9.65652466,0.02573549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sat Oct 19 18:59:00 GMT+02:00 2019,19-ott-2019 19:11:25.125,13.9040881,42.07672598,0.0,10.6189995,421.0,0.0,2.00961304,0.13499451,9.65652466,0.02573549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sat Oct 19 18:59:00 GMT+02:00 2019,19-ott-2019 19:11:25.244,13.9040881,42.07672598,0.0,10.6189995,421.0,0.0,2.00961304,0.13499451,9.65652466,0.02573549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sat Oct 19 18:59:00 GMT+02:00 2019,19-ott-2019 19:11:25.366,13.9040881,42.07672598,0.0,10.6189995,421.0,0.0,2.00961304,0.13499451,9.65652466,0.02573549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sat Oct 19 18:59:00 GMT+02:00 2019,19-ott-2019 19:11:25.485,13.9040881,42.07672598,0.0,10.6189995,421.0,0.0,2.00961304,0.13499451,9.65652466,0.02573549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sat Oct 19 18:59:00 GMT+02:00 2019,19-ott-2019 19:11:25.604,13.9040881,42.07672598,0.0,10.6189995,421.0,0.0,2.00961304,0.13499451,9.65652466,0.02573549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sat Oct 19 18:59:00 GMT+02:00 2019,19-ott-2019 19:11:25.726,13.9040881,42.07672598,0.0,10.6189995,421.0,0.0,2.00961304,0.13499451,9.65652466,0.02573549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sat Oct 19 18:59:00 GMT+02:00 2019,19-ott-2019 19:11:25.846,13.9040881,42.07672598,0.0,10.6189995,421.0,0.0,2.00961304,0.13499451,9.65652466,0.02573549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sat Oct 19 18:59:00 GMT+02:00 2019,19-ott-2019 19:11:25.964,13.9040881,42.07672598,0.0,10.6189995,421.0,0.0,2.00961304,0.13499451,9.65652466,0.02573549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sat Oct 19 18:59:00 GMT+02:00 2019,19-ott-2019 19:11:26.237,13.9040881,42.07672598,0.0,10.6189995,421.0,0.0,2.00961304,0.13499451,9.65652466,0.02573549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sat Oct 19 18:59:00 GMT+02:00 2019,19-ott-2019 19:11:26.507,13.9040881,42.07672598,0.0,10.6189995,421.0,0.0,2.00961304,0.13499451,9.65652466,0.02573549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sat Oct 19 18:59:00 GMT+02:00 2019,19-ott-2019 19:11:26.784,13.9040881,42.07672598,0.0,10.6189995,421.0,0.0,2.00961304,0.13499451,9.65652466,0.02573549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sat Oct 19 18:59:00 GMT+02:00 2019,19-ott-2019 19:11:27.055,13.9040881,42.07672598,0.0,10.6189995,421.0,0.0,2.00961304,0.13499451,9.65652466,0.02573549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sat Oct 19 18:59:00 GMT+02:00 2019,19-ott-2019 19:11:27.325,13.9040881,42.07672598,0.0,10.6189995,421.0,0.0,2.00961304,0.13499451,9.65652466,0.02573549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sat Oct 19 18:59:00 GMT+02:00 2019,19-ott-2019 19:11:27.595,13.9040881,42.07672598,0.0,10.6189995,421.0,0.0,2.00961304,0.13499451,9.65652466,0.02573549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sat Oct 19 18:59:00 GMT+02:00 2019,19-ott-2019 19:11:27.865,13.9040881,42.07672598,0.0,10.6189995,421.0,0.0,2.00961304,0.13499451,9.65652466,0.02573549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sat Oct 19 18:59:00 GMT+02:00 2019,19-ott-2019 19:11:28.140,13.9040881,42.07672598,0.0,10.6189995,421.0,0.0,2.00961304,0.13499451,9.65652466,0.02573549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sat Oct 19 18:59:00 GMT+02:00 2019,19-ott-2019 19:11:28.266,13.9040881,42.07672598,0.0,10.6189995,421.0,0.0,2.00961304,0.13499451,9.65652466,0.02573549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sat Oct 19 18:59:00 GMT+02:00 2019,19-ott-2019 19:11:28.388,13.9040881,42.07672598,0.0,10.6189995,421.0,0.0,2.00961304,0.13499451,9.65652466,0.02573549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sat Oct 19 18:59:00 GMT+02:00 2019,19-ott-2019 19:11:28.514,13.9040881,42.07672598,0.0,10.6189995,421.0,0.0,2.00961304,0.13499451,9.65652466,0.02573549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sat Oct 19 18:59:00 GMT+02:00 2019,19-ott-2019 19:11:28.635,13.9040881,42.07672598,0.0,10.6189995,421.0,0.0,2.00961304,0.13499451,9.65652466,0.02573549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sat Oct 19 19:11:27 GMT+02:00 2019,19-ott-2019 19:11:28.753,13.9040543,42.07688338,0.0,30.34,419.0,0.0,2.00961304,0.13499451,9.65652466,0.02573549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sat Oct 19 19:11:27 GMT+02:00 2019,19-ott-2019 19:11:28.872,13.9040543,42.07688338,0.0,30.34,419.0,0.0,2.00961304,0.13499451,9.65652466,0.02573549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sat Oct 19 19:11:27 GMT+02:00 2019,19-ott-2019 19:11:28.996,13.9040543,42.07688338,0.0,30.34,419.0,0.0,2.00961304,0.13499451,9.65652466,0.02573549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sat Oct 19 19:11:27 GMT+02:00 2019,19-ott-2019 19:11:29.113,13.9040543,42.07688338,0.0,30.34,419.0,0.0,2.00961304,0.13499451,9.65652466,0.02573549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sat Oct 19 19:11:27 GMT+02:00 2019,19-ott-2019 19:11:29.233,13.9040543,42.07688338,0.0,30.34,419.0,0.0,2.00961304,0.13499451,9.65652466,0.02573549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sat Oct 19 19:11:27 GMT+02:00 2019,19-ott-2019 19:11:29.356,13.9040543,42.07688338,0.0,30.34,419.0,0.0,2.00961304,0.13499451,9.65652466,0.02573549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sat Oct 19 19:11:27 GMT+02:00 2019,19-ott-2019 19:11:29.475,13.9040543,42.07688338,0.0,30.34,419.0,0.0,2.00961304,0.13499451,9.65652466,0.02573549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sat Oct 19 19:11:27 GMT+02:00 2019,19-ott-2019 19:11:29.595,13.9040543,42.07688338,0.0,30.34,419.0,0.0,2.00961304,0.13499451,9.65652466,0.02573549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sat Oct 19 19:11:28 GMT+02:00 2019,19-ott-2019 19:11:29.714,13.90404452,42.07686063,0.0,24.272,422.0,0.0,2.00961304,0.13499451,9.65652466,0.02573549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sat Oct 19 19:11:28 GMT+02:00 2019,19-ott-2019 19:11:29.833,13.90404452,42.07686063,0.0,24.272,422.0,0.0,2.00961304,0.13499451,9.65652466,0.02573549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sat Oct 19 19:11:28 GMT+02:00 2019,19-ott-2019 19:11:29.952,13.90404452,42.07686063,0.0,24.272,422.0,0.0,2.00961304,0.13499451,9.65652466,0.02573549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sat Oct 19 19:11:28 GMT+02:00 2019,19-ott-2019 19:11:30.073,13.90404452,42.07686063,0.0,24.272,422.0,0.0,2.00961304,0.13499451,9.65652466,0.02573549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sat Oct 19 19:11:28 GMT+02:00 2019,19-ott-2019 19:11:30.195,13.90404452,42.07686063,0.0,24.272,422.0,0.0,2.00961304,0.13499451,9.65652466,0.02573549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sat Oct 19 19:11:28 GMT+02:00 2019,19-ott-2019 19:11:30.316,13.90404452,42.07686063,0.0,24.272,422.0,0.0,2.00961304,0.13499451,9.65652466,0.02573549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sat Oct 19 19:11:28 GMT+02:00 2019,19-ott-2019 19:11:30.435,13.90404452,42.07686063,0.0,24.272,422.0,0.0,2.00961304,0.13499451,9.65652466,0.02573549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sat Oct 19 19:11:28 GMT+02:00 2019,19-ott-2019 19:11:30.556,13.90404452,42.07686063,0.0,24.272,422.0,0.0,2.00961304,0.13499451,9.65652466,0.02573549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sat Oct 19 19:11:28 GMT+02:00 2019,19-ott-2019 19:11:30.674,13.90404452,42.07686063,0.0,24.272,422.0,0.0,2.00961304,0.13499451,9.65652466,0.02573549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sat Oct 19 19:11:29 GMT+02:00 2019,19-ott-2019 19:11:30.793,13.9040721,42.07675693,0.0,25.789,422.0,0.0,2.00961304,0.13499451,9.65652466,0.02573549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sat Oct 19 19:11:29 GMT+02:00 2019,19-ott-2019 19:11:30.915,13.9040721,42.07675693,0.0,25.789,422.0,0.0,2.00961304,0.13499451,9.65652466,0.02573549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
